num_children	level	entropy	env_vector	num_samp	num_env
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
1	7	1.43447320533	"[ 0.          0.          0.          0.07142857  0.07142857  0.71428571
  0.          0.07142857  0.          0.          0.          0.          0.
  0.07142857  0.          0.          0.        ]"	14	17
1	7	0.721928094887	"[ 0.   0.   0.   0.2  0.   0.   0.   0.   0.   0.8  0.   0.   0.   0.   0.
  0.   0. ]"	5	17
2	6	1.89111435946	"[ 0.    0.    0.    0.    0.    0.    0.25  0.    0.4   0.    0.    0.75
  0.6   0.    0.    0.    0.  ]"	9	17
23	4	1.70473333799	"[  0.           0.           0.           0.           0.           0.           1.
   0.           9.63333333   0.          10.16666667   1.           0.1
   0.           0.           0.1          1.        ]"	46	17
146	4	2.8784369735	"[  4.34253084e+01   1.12276665e+01   1.19972808e+01   1.28335540e+01
   2.61721676e+01   2.55743949e+01   0.00000000e+00   2.33487183e+00
   0.00000000e+00   6.71140940e-03   2.05308115e-01   3.38017090e+00
   1.62929788e+00   4.77632724e+00   3.35570470e-03   1.41009491e+00
   1.02348993e+00]"	516	17
3	6	2.74092877396	"[ 0.41558442  0.          0.22943723  0.09090909  0.3008658   1.23376623
  0.          0.11904762  0.16666667  0.          0.          0.
  0.19047619  0.16233766  0.          0.          0.09090909]"	51	17
61	6	2.44857796333	"[  0.           0.           0.           0.           0.           1.
   0.5          0.          15.92857143   0.          22.21499873
   5.41358543   4.20084034   0.76708683   0.16904762   2.44980901
   8.35606061]"	191	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	4	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	1	17
4	6	2.93189792112	"[ 0.05555556  0.08333333  0.02777778  0.          0.31111111  0.80555556
  0.          0.2         0.22777778  0.          1.025       0.          0.
  0.33333333  0.02777778  0.76388889  0.13888889]"	51	17
1	5	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
18	7	2.92910481742	"[  1.73778400e+00   5.01089325e-02   1.58730159e-02   6.95611578e-01
   6.48019361e-01   1.72505017e+00   0.00000000e+00   2.36694678e-01
   1.26887698e+00   1.37931034e-01   3.01709649e-01   1.69430224e+00
   7.01423313e+00   1.17827361e+00   6.53594771e-03   1.28245973e+00
   6.53594771e-03]"	232	17
2	6	0.371220432199	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.14285714  0.          0.          0.          0.
  0.          0.          1.85714286]"	15	17
115	3	1.85018858808	"[  1.55882353e+00   5.88235294e-02   0.00000000e+00   0.00000000e+00
   2.00000000e+00   2.00000000e-01   0.00000000e+00   0.00000000e+00
   2.44958100e+01   1.65000000e+00   8.56000000e+00   1.24000000e+00
   6.73829932e+01   7.65354978e+00   4.00000000e-02   1.20000000e-01
   4.00000000e-02]"	198	17
70	5	3.24307741289	"[  5.61588412   0.03571429   0.42380952   1.77333333   2.97761905
  10.74095238   0.           6.96380952   5.25656011   1.10549451
   2.31702742   0.1008658   17.75761239   6.65241425   0.38095238
   7.07327561   0.82467532]"	293	17
3	7	2.54158978459	"[ 0.06849315  0.          0.          0.          0.02739726  0.27625571
  0.          0.02739726  1.          0.          0.06849315  0.
  0.24885845  0.49543379  0.01369863  0.74657534  0.02739726]"	81	17
2	6	2.0	"[ 1.    0.    0.    0.25  0.25  0.25  0.    0.    0.    0.    0.    0.
  0.25  0.    0.    0.    0.  ]"	5	17
47	5	1.56185044901	"[  1.01818182   0.           0.5          0.           0.           0.59090909
   0.           0.           3.74577873   0.33787879   2.01950386
   1.42764621  34.77421062   0.14469697   0.           0.40828074
   2.03291317]"	174	17
9	5	2.68354236243	"[ 0.   0.   0.   0.   2.   0.   0.   0.   1.   0.   0.   1.5  1.   0.   0.5
  2.   1. ]"	9	17
17	5	1.91489991954	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.28571429  0.          3.          9.16666667  0.57142857
  0.          1.          0.14285714  2.83333333]"	26	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	1	17
45	6	2.54370217024	"[  3.43150904e+00   3.12864237e+00   7.85917518e+00   5.16011283e-02
   5.62788038e+00   1.84385401e+01   0.00000000e+00   1.04620873e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   2.07482993e+00
   6.80272109e-03   3.12529486e+00   0.00000000e+00   1.59324705e-01
   5.01908080e-02]"	199	17
227	5	2.99992213079	"[ 32.89785032   1.26666667  82.92484227  12.64316696  19.51962123
  14.14112554   0.           0.18390805   9.94894895   0.          11.56169137
   6.88333333   1.93293964   4.23177852   3.08376623  23.1797862
   2.60057471]"	352	17
3	5	-0.0	[ 0.  0.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	12	17
1	6	1.23200764297	"[ 0.03571429  0.          0.          0.          0.          0.07142857
  0.          0.          0.78571429  0.          0.          0.03571429
  0.03571429  0.03571429  0.          0.          0.        ]"	28	17
8	5	1.9500481791	"[ 0.          2.          0.          0.57142857  0.          3.78571429
  0.          0.          0.          0.          0.          0.
  0.64285714  0.          1.          0.          0.        ]"	13	17
1	6	1.92192809489	"[ 0.4  0.   0.   0.   0.2  0.2  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.2]"	5	17
756	4	3.77190924938	"[  65.35306798   14.82607849   14.07386898   14.99071493   39.86913552
  101.93343657    0.52188995   45.60600478   43.9040028    25.21478125
   31.63652175   35.95011745   83.87190686   83.3243151    63.73326119
   68.89525579   22.2956406 ]"	1446	17
1	7	-0.0	[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
1119	3	2.94270455158	"[  2.14042877e+01   2.31801286e+00   1.03846154e+00   2.54672594e+00
   1.21295387e+01   1.68245095e+01   3.33333333e-01   1.66493722e+01
   1.75698744e+02   8.91697411e+00   2.39692731e+02   6.90585413e+01
   3.39877139e+02   9.05313903e+01   3.51133697e+01   5.65715333e+01
   3.02953354e+01]"	859	17
5	6	1.60114532319	"[ 0.01298701  0.          0.          0.          0.          0.          0.
  0.          1.7478355   0.          1.45562771  0.          1.78354978
  0.          0.          0.          0.        ]"	79	17
15	6	1.33311458687	"[  0.           0.           0.           0.           0.           0.           0.
   0.           0.           0.           0.          10.13357695   0.
   0.04761905   2.13803959   0.25         2.43076441]"	63	17
12	3	2.21709077475	"[ 5.   0.   0.   0.   0.   1.   0.5  0.   0.   0.   0.   2.5  0.   2.   1.
  0.   0. ]"	26	17
2	5	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.]	4	17
1	6	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.5  0.5]"	2	17
7	6	1.6962837607	"[ 0.          0.38888889  1.          0.11111111  3.83333333  1.66666667
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]"	23	17
101	2	1.96051457945	"[  0.           0.           0.           0.           0.           0.           2.
   0.           4.88888889   0.          54.70530807  26.02380952
   1.65079365   0.26851852   3.           4.46268134   4.        ]"	149	17
1	6	1.58496250072	"[ 0.33333333  0.          0.33333333  0.          0.          0.33333333
  0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]"	3	17
5	4	2.39592880849	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          1.27272727  0.          0.          1.09090909  1.18181818
  0.18181818  0.5         0.77272727  0.        ]"	18	17
2	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	3	17
4	6	1.18872088493	"[ 0.          2.66666667  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.33333333
  0.          0.          1.          0.        ]"	6	17
164	3	2.57689293924	"[  0.           0.           0.           0.           0.           0.           0.
   0.5          6.68333333   1.          26.93809524  42.34166667  21.05
   4.24404762   6.75        49.25119048   5.24166667]"	190	17
1	7	0.918295834054	"[ 0.          0.          0.          0.          0.          0.
  0.33333333  0.          0.          0.          0.          0.66666667
  0.          0.          0.          0.          0.        ]"	3	17
97	4	2.09745567037	"[  0.           0.           0.           0.           0.           0.           0.
   0.          35.65547275   0.          30.34336904   1.33333333
  13.00057546   2.58333333   0.36363636  13.72027972   0.        ]"	174	17
86	5	3.0920305131	"[ 10.60960006   0.35964912   1.00552619   1.08760515   1.65180421
  11.52177011   0.           1.36507634  15.3920309    1.47209266
   1.39818273   3.56270809  25.38549893   2.51921116   0.17545875
   5.69333064   2.80045495]"	374	17
1951	3	2.98418011765	"[  22.60689886    1.08521242    2.6311786     2.22307084   15.36146431
   17.1044992     3.43831169   13.12136581  311.09193611   16.50820443
  450.45860466  174.15262071  449.46186692  130.69160783   59.54677925
  214.55106509   66.96531326]"	915	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	1	17
14	6	1.44707597649	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.46842105  1.          9.20192982  0.          0.
  2.95631579  0.          0.37333333]"	76	17
1	6	2.06019360762	"[ 0.05555556  0.          0.05555556  0.          0.          0.05555556
  0.          0.          0.05555556  0.          0.          0.
  0.55555556  0.05555556  0.          0.16666667  0.        ]"	18	17
392	5	2.91408988078	"[  7.41270832e+00   1.20096970e+00   4.00000000e-02   1.66666667e-01
   6.48689028e+00   3.25519750e+00   0.00000000e+00   3.32156552e+00
   7.27344650e+01   1.29345736e-01   5.85263859e+01   1.85263519e+01
   1.09320379e+02   1.93006099e+01   1.62255347e+01   6.47188935e+01
   1.06340368e+01]"	659	17
4	7	0.811278124459	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  1.  0.  0.]	6	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
74	4	3.75067543495	"[ 10.10604396   3.07142857   2.1984127    5.61764347   0.16919192
   5.77179487   1.6          2.57142857   2.41269841   1.17647059
   6.50955988   6.61009252   4.59455822  11.3991009    4.92156863
   1.9505772    3.31942959]"	247	17
13	6	2.67215285518	"[ 2.40540541  0.          3.73832294  0.25128205  0.07692308  3.50852391
  0.          0.23589744  0.5         0.          0.52702703  1.02702703
  0.17948718  0.55010395  0.          0.          0.        ]"	117	17
26	5	3.21488312863	"[ 1.          0.          0.          2.          1.          2.          0.
  1.16666667  0.          0.          0.          2.83333333  4.
  5.83333333  3.16666667  1.          2.        ]"	50	17
2	7	1.0	[ 0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	15	17
1	7	1.5	"[ 0.    0.    0.25  0.25  0.    0.    0.    0.    0.5   0.    0.    0.    0.
  0.    0.    0.    0.  ]"	4	17
1	6	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
2	7	1.80370195596	"[ 0.13043478  0.04347826  0.04347826  0.          1.17391304  0.43478261
  0.          0.          0.          0.          0.          0.          0.
  0.13043478  0.          0.04347826  0.        ]"	23	17
3	7	1.93872187554	"[ 0.     0.     0.     0.     0.     0.     0.     1.     1.     0.     0.125
  0.     0.125  0.75   0.     0.     0.   ]"	11	17
5	7	2.90094218914	"[ 0.13715486  0.02040816  0.65396158  1.61884754  0.16746699  0.1437575   0.
  0.27280912  0.          0.          0.12244898  0.          0.04411765
  0.37004802  0.          0.66326531  0.78571429]"	113	17
10	5	2.98274865391	"[ 0.70785714  0.          0.          0.          1.3952381   2.28761905
  0.          0.12166667  0.32333333  0.          0.04166667  1.16666667
  0.06666667  0.02        0.92833333  1.3802381   1.56071429]"	88	17
3	6	2.04129040593	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.25        0.23333333  0.03333333
  0.31666667  0.06666667  1.          0.1       ]"	36	17
7	6	1.82881477212	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          3.82291667  0.          1.5         0.          0.09375
  0.83333333  0.16666667  0.58333333  0.        ]"	53	17
2	6	2.50092557264	"[ 0.16        0.          0.08333333  0.04        0.          0.32        0.
  0.16666667  0.74333333  0.          0.          0.          0.40666667
  0.08        0.          0.          0.        ]"	33	17
16	3	1.97640976556	"[ 0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   1.5  8.   0.   0.   1.
  0.5  4. ]"	27	17
17	6	2.23267183645	"[ 2.04166667  0.          8.61666667  1.91666667  1.99166667  1.03333333
  0.          0.86666667  0.          0.          0.          0.          0.2
  0.33333333  0.          0.          0.        ]"	63	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	2	17
1	7	1.0	"[ 0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	2	17
34	2	1.30659523889	"[  0.           0.           0.           0.           0.           0.           0.
   0.           6.66666667   0.          22.5          4.5          0.33333333
   0.           0.           0.           0.        ]"	53	17
34	4	1.56593776318	"[  0.           0.           0.5          0.5          0.           0.
   1.25         0.           0.           0.           2.75        24.55811052
   0.           0.           1.25         0.98306595   2.20882353]"	83	17
6	6	2.41389840025	"[ 2.          1.          0.          0.          0.          0.64285714
  0.          0.          0.42857143  0.          0.          0.
  0.28571429  1.5         0.          0.14285714  0.        ]"	13	17
2	6	1.57095059445	"[ 0.   0.   1.2  0.2  0.2  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.4  0. ]"	5	17
3	6	1.91829583405	"[ 0.5  0.   0.   0.   0.   0.5  0.   0.   0.   0.   1.   0.   0.   0.   0.
  1.   0. ]"	5	17
36	5	3.26823686133	"[ 1.13467492  0.          1.64454334  0.09090909  3.52963458  2.47870344
  0.          2.39973262  2.50763244  0.          0.71223262  2.47448752
  7.0276136   2.54958642  1.26096491  8.18928449  0.        ]"	105	17
14	5	2.49536393524	"[ 0.   0.   6.   2.   1.2  2.   0.   0.2  0.   0.   0.   0.   0.   0.2  0.4
  1.   1. ]"	16	17
38	4	2.03683704653	"[  2.58269769   0.           0.14285714   0.           1.55714286
   1.21739927   0.           0.325        1.14047619   0.6          0.
   0.05882353  22.94598147   5.67128852   0.           1.58690476
   0.17142857]"	86	17
23	5	3.43059857533	"[ 3.19891651  0.54545455  1.21053681  1.28967643  2.79696328  1.87379898
  0.04347826  0.66666667  0.20225     0.04545455  0.13438735  2.63419678
  4.84991833  1.87015922  0.65511011  0.22080392  0.76222826]"	201	17
2	6	0.309542293737	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.11111111  1.88888889  0.          0.
  0.          0.          0.        ]"	9	17
46	6	3.4568993543	"[  5.12660427   1.43044188   0.41919645   1.11470914   1.81405586
  10.61521867   0.           3.67706381   3.6156441    1.02572428
   0.69146941   2.85433416   7.21363823   2.96629279   0.89681054
   2.27072429   0.26807212]"	474	17
289	3	2.7418346839	"[   1.71014493    0.            0.            0.            1.56166983
    0.54347826    0.            6.99822288   27.6474639     2.77777778
  104.97053545    8.53262752   53.99952759   31.23944461   11.74244388
   32.28638686    4.99027652]"	464	17
67	6	3.60801348276	"[ 14.37437771   5.79049404   1.79620012   1.20404852   3.66193258
   7.77653584   0.           0.67183498   2.76476802   2.10889286
   1.19553097   1.82413718   5.95500103   6.3936374    3.84686092
   4.98853832   2.64720951]"	962	17
4	7	1.94653599912	"[ 0.07843137  0.          0.03921569  0.          1.09803922  0.39215686
  0.          0.01960784  0.1372549   0.          0.          0.03921569
  0.09803922  0.01960784  0.          2.07843137  0.        ]"	53	17
2	6	1.0	[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	5	17
115	4	1.98864946549	"[  0.00000000e+00   0.00000000e+00   1.47058824e-02   1.12965844e+00
   2.50000000e-01   6.45833333e-01   1.00000000e+00   9.10931174e-02
   5.00000000e-02   4.96946078e+00   5.48073908e+00   6.75283365e+01
   4.42260062e+00   5.00000000e-02   2.30573019e+01   2.21929825e+00
   4.09097215e+00]"	248	17
21	6	2.55196163907	"[ 7.76883117  0.33333333  1.37705628  2.95454545  2.84242424  3.88138528
  0.          0.          0.          0.          0.          0.16666667
  0.          0.65757576  1.          0.01818182  0.        ]"	129	17
134	6	3.18081435421	"[  0.31952086   0.30306038   1.59992728   2.56539292   4.35678199
   3.84940119   0.           1.07692308  12.59343992   3.48927603
   2.43129727   9.20711151  30.36150528  12.66262951  14.14030785
  32.15222377   2.89120117]"	503	17
185	3	2.73433032511	"[  0.           0.           0.           0.25         0.           0.           1.
   1.23809524  34.10392598   1.58333333  37.74954898  38.9672043
  42.75391112   5.35198413  10.10913978   4.85119048   7.04166667]"	321	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
1	6	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	2	17
225	3	2.42212418871	"[  5.76923077e-02   3.33333333e-01   0.00000000e+00   0.00000000e+00
   3.10522061e-01   3.39285714e+00   1.57965861e+00   9.09090909e-02
   9.33067927e+00   2.00000000e-01   2.63645115e+01   1.03818455e+02
   1.74947028e+01   3.14490828e+00   3.41872470e+01   1.35740146e+00
   2.33371221e+01]"	356	17
17	6	2.41909314953	"[ 6.71354278  0.36014444  1.05773585  2.60205832  1.91708585  3.47228612
  0.          0.01754386  0.          0.          0.          0.55754386
  0.          0.263191    0.          0.03886792  0.        ]"	145	17
9	6	2.73939173243	"[ 1.31471282  0.          0.          0.          1.27439024  2.69374508
  0.          0.5         0.          0.          0.55664831  1.79137162
  0.51980068  0.08103855  0.2195122   0.          0.04878049]"	76	17
853	5	3.53061875974	"[  38.65001324    7.14704601   20.14156715   70.74104977   17.35260422
   66.5572451    11.51791972   12.33044118    3.50839654   71.41492265
   18.92401731  170.75620717   21.91160145   49.31343291  146.56638121
   41.2821817    84.8849727 ]"	1223	17
202	5	2.77329845958	"[ 27.84230159   2.16666667   0.21666667   1.04508406   8.29379808
  10.05157768   0.           3.61318964  12.07353481   4.76502173
  10.66833203   2.52846105  95.8928516    5.88185605   3.40729167
   9.74186732   3.81149934]"	363	17
26	4	1.78169806839	"[  0.           0.           0.           0.           0.12997904
   0.04347826   0.           0.          10.16957758   0.          11.81459561
   0.22852661   1.79831098   0.16847826   0.           1.16132997
   0.48572369]"	180	17
12	6	2.81395237666	"[ 0.08333333  0.          0.          1.33333333  0.20833333  2.07666667
  0.          0.45        1.08333333  0.02        0.37333333  0.
  1.85833333  0.22333333  0.26        3.96833333  0.06166667]"	89	17
2	7	1.20690306625	"[ 0.          0.          0.          0.          1.          0.          0.
  0.          0.91666667  0.          0.          0.          0.08333333
  0.          0.          0.          0.        ]"	13	17
9	2	2.61213863018	"[ 1.          0.          0.          0.          1.          1.5         0.
  0.          2.16666667  0.          0.16666667  0.          1.83333333
  1.33333333  0.          0.          0.        ]"	15	17
405	6	2.76089769876	"[  1.18913525e+02   8.41076235e+00   4.98041613e+01   1.01452465e+02
   4.38045623e+01   4.09669673e+01   7.81250000e-03   2.82625453e+00
   0.00000000e+00   5.00000000e-03   1.10000000e+00   1.85611582e+00
   3.32239904e+00   2.11838421e+01   3.82040816e+00   6.07661810e+00
   1.44910683e+00]"	508	17
1	7	1.5	"[ 0.    0.    0.    0.    0.    0.25  0.    0.    0.5   0.    0.    0.
  0.25  0.    0.    0.    0.  ]"	4	17
233	3	2.87718351838	"[  1.00000000e+00   0.00000000e+00   1.23456790e-02   2.00000000e-01
   2.01886792e+00   3.04716981e+00   1.58803419e+00   0.00000000e+00
   4.71080560e+01   0.00000000e+00   3.12113049e+01   6.82366475e+01
   1.69618152e+01   4.47331194e+00   1.85227872e+01   2.05906264e+01
   1.80290332e+01]"	366	17
89	4	1.38723564626	"[  0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00
   3.57142857e-02   8.33333333e-02   0.00000000e+00   0.00000000e+00
   1.37510607e+01   0.00000000e+00   6.43173489e+01   2.34761905e+00
   1.98145763e+00   6.30561190e-01   5.29411765e-01   4.99015977e+00
   3.33333333e-01]"	191	17
8	5	2.08807823901	"[ 0.          0.          0.          0.          0.02941176  0.125       0.
  0.          0.72463768  0.          3.47794118  0.125       1.27536232
  0.05882353  0.05882353  2.125       0.        ]"	98	17
54	4	3.1387928814	"[  1.40302392e+01   9.70873786e-03   6.87384465e+00   5.16790083e+00
   3.61100324e+00   8.63130160e+00   0.00000000e+00   1.44417476e-01
   2.75404531e+00   4.85436893e-03   0.00000000e+00   7.09708738e-01
   1.22473417e+00   4.00329018e+00   3.55825243e+00   3.15533981e+00
   1.21359223e-01]"	328	17
12	2	2.21709077475	"[ 5.   0.   0.   0.   0.   1.   0.5  0.   0.   0.   0.   2.5  0.   2.   1.
  0.   0. ]"	26	17
88	3	2.34003023014	"[  1.47222222   1.05         0.           0.           0.66666667   1.75
   0.           1.64545455  18.83403175   0.25741107   3.43431373
   1.98563512  44.33093157   6.79         1.           4.78333333   0.        ]"	184	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
41	3	1.0989123677	"[  0.           0.           0.           0.           0.           0.           0.
   0.           0.           1.           2.57977092   1.09090909
   1.18948413  33.56962482   0.10267857   1.46753247   0.        ]"	95	17
410	5	3.49958246881	"[ 16.14380283   1.98945703   2.34278414   2.86687231   9.34857554
  22.94842573   0.4         14.6422582   37.80510773   6.02660033
  42.68878154  25.74958241  85.71838537  58.69261146  29.03251178
  34.74424103  18.86000257]"	968	17
109	4	2.95977929326	"[  3.07692308   0.          34.31126374   6.42673993   1.74358974
   0.14835165   0.           0.           4.28475936   0.           9.41060606
  13.47832951   1.09662005   0.22272727   9.41226127  18.2923738
   7.09545455]"	232	17
12	4	2.21709077475	"[ 5.   0.   0.   0.   0.   1.   0.5  0.   0.   0.   0.   2.5  0.   2.   1.
  0.   0. ]"	26	17
87	4	3.17428644385	"[  3.75         1.4          0.           6.5          2.08333333   6.75
   0.           2.41666667   3.38888889   0.           0.33333333
   3.33333333  26.44444444  15.6          6.5          6.5          2.        ]"	119	17
1	7	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
182	4	3.23585600021	"[  1.           0.07692308   0.           0.13333333   0.           4.           0.
   2.34952381  14.14239927  16.86666667  21.7212704   24.54744048
  23.08928571  26.2665318    8.79857143  31.50228022   7.50577381]"	337	17
327	3	2.86262670171	"[  5.10839161e+00   6.41025641e-03   3.78787879e-01   1.14285714e+00
   2.05327402e+00   6.46607180e+00   0.00000000e+00   1.76959857e+00
   5.69037388e+01   9.65982345e+00   5.50765062e+01   2.33986755e+01
   1.11939123e+02   1.97540527e+01   7.34344433e+00   2.20927302e+01
   3.90651422e+00]"	576	17
32	4	2.16799002028	"[  0.           0.           0.           0.           0.           0.           0.
   0.           5.2865868    0.          13.77331881   4.86776165
   1.42219131   0.           0.           5.5913179    1.05882353]"	126	17
12	6	2.54170182791	"[ 0.          0.          0.          0.          0.          0.0625      0.
  0.          0.          0.          2.5         1.45517677  0.          1.
  1.75        2.52777778  2.70454545]"	79	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.]	5	17
29	2	1.44544498614	"[  0.           0.           0.           0.           0.5          0.           0.
   0.           1.93333333   0.           0.68376068  20.60470085
   0.06666667   0.           4.38461538   0.5          0.32692308]"	58	17
3	6	2.58826730991	"[ 0.01639344  0.          0.5         0.54918033  0.03278689  0.01639344
  0.          0.          0.29508197  0.          0.27868852  1.1147541
  0.08196721  0.          0.01639344  0.04918033  0.04918033]"	64	17
31	6	2.75589392261	"[ 0.07142857  0.2         0.99238095  0.04        1.5         1.97333333
  0.          0.78        5.87714286  0.          4.44        0.
  6.09619048  0.07142857  0.2         8.68666667  0.07142857]"	86	17
8	5	1.40563906223	[ 0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  4.  0.  0.  0.]	26	17
35	6	2.61546299845	"[  4.36530485   0.47414613   5.00084081  11.89590272   4.65634664
   5.64069143   0.           0.08333333   0.           0.           0.
   1.08         0.07142857   1.69998058   0.           0.03202492   0.        ]"	264	17
38	5	3.26572913133	"[ 1.57692308  0.          0.          0.14285714  0.52136752  1.16666667
  0.          0.          5.01304348  1.85714286  3.80769231  9.99358974
  2.39721293  2.33333333  2.20299145  3.07692308  3.91025641]"	137	17
217	6	2.78022889815	"[  6.56445728e+01   6.00634994e+00   7.22444372e+01   1.57325531e+01
   7.68222698e+00   1.37937480e+01   0.00000000e+00   4.11253028e-01
   9.57015440e+00   2.08333333e-02   2.02812574e+00   1.96410256e+00
   3.96346302e+00   7.01359837e+00   1.43076923e+00   6.92627100e+00
   2.56754118e+00]"	392	17
72	6	2.43144817014	"[  0.2          0.           0.           0.           0.           0.           0.
   0.          21.6925897    0.          23.6835936    2.34220085
   6.28227025   4.13585434   0.29761905   8.91046286   4.45540936]"	176	17
168	4	2.39533838418	"[  1.           0.           0.           0.           0.           0.           5.
   0.          50.09074729   0.          61.08988095  21.86944444
  10.15032414   0.           6.86666667   8.41865079   3.51428571]"	201	17
1	7	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.5  0.5]"	2	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]	1	17
2	6	1.5	"[ 0.   0.   0.5  0.   1.   0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0. ]"	3	17
32	3	2.35263625598	"[  0.30952381   0.           0.           0.           0.           0.           0.
   0.           7.14924622   0.88596491   5.42344877   2.27142857
  12.2976893    0.42936508   0.03571429   3.19761905   0.        ]"	122	17
21	6	0.997413334556	"[  0.           0.           0.           0.           0.           0.
   9.87142857   0.           0.           0.           0.          11.12857143
   0.           0.           0.           0.           0.        ]"	11	17
27	6	3.07243026156	"[ 1.          0.          0.27083333  1.01408451  0.          0.03278689
  0.          0.          3.90762526  0.          4.80997732  1.46512767
  6.65686078  1.37276077  1.06122449  2.67422631  2.73449267]"	143	17
7	3	0.591672778582	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  6.  0.  0.  0.]	31	17
1069	4	2.96560843861	"[  21.40428771    2.31801286    1.03846154    2.54672594   12.12953865
   16.82450948    0.33333333   16.64937216  157.04211208    8.91697411
  228.62909107   69.05854133  324.68686486   87.47583479   33.11336967
   56.55458418   30.27838624]"	857	17
8	6	2.76580605684	"[ 0.          0.5         0.          0.          0.5         0.08333333
  0.          0.          0.          0.          0.98529412  1.29411765
  2.06862745  1.86764706  0.05882353  0.14215686  0.5       ]"	39	17
3	7	2.00399161586	"[ 1.10714286  0.04761905  0.02380952  1.01190476  0.57142857  0.20238095
  0.          0.          0.          0.          0.          0.          0.
  0.03571429  0.          0.          0.        ]"	85	17
