num_children	level	entropy	env_vector	num_samp	num_env
2	6	2.1257943626	"[ 0.          0.          0.          0.          0.33333333  0.16666667
  0.          0.16666667  1.          0.          0.          0.
  0.16666667  0.16666667  0.          0.          0.        ]"	7	17
46	5	3.46462275154	"[ 1.09090909  1.          4.          0.          0.09090909  1.59090909
  0.          0.09090909  6.68181818  1.          6.45468662  6.5326087
  4.06225296  4.34655562  1.59006211  3.26482213  4.20355731]"	228	17
5	6	2.34252673927	"[ 0.          0.          1.          0.          0.          0.2         0.
  0.          0.          0.          0.75        1.38333333  1.33333333
  0.          0.          0.          0.33333333]"	15	17
3	6	1.91829583405	"[ 0.   1.   0.   0.   0.   0.5  0.   0.   1.   0.   0.   0.   0.5  0.   0.
  0.   0. ]"	8	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]	5	17
13	6	3.28809154498	"[ 0.5         0.          1.83333333  0.          0.07692308  0.33200707
  0.66666667  0.          1.21772767  0.          1.06542882  2.58841733
  0.9683908   1.51149425  0.40893015  1.75375774  0.07692308]"	133	17
375	2	3.61350593153	"[ 10.79275887   1.          17.55108225   9.63949275  11.97854943
   9.0625795    3.87222222   1.30925487  41.49094907  12.05292552
  63.54162644  35.53125566  51.25815055  26.70222921  21.57517454
  41.16469459  16.47705451]"	871	17
3	6	0.918295834054	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  1.  0.]	5	17
2	7	1.0	[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	2	17
2	5	1.48547529723	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.6  0.   1.   0.   0.4  0.   0.
  0.   0. ]"	7	17
4	6	2.20281953111	"[ 0.    0.    0.    0.    0.75  0.25  0.    0.    0.    0.    0.    1.    1.
  1.    0.    0.    0.  ]"	7	17
1	6	-0.0	[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
16	6	2.91259237605	"[ 0.          0.          1.          0.          0.          1.          0.
  0.          1.          0.          2.64285714  4.33333333  1.          0.
  0.66666667  2.35714286  2.        ]"	48	17
285	3	3.53581358575	"[  5.32692308   2.          11.5265873    8.98888889   4.02124126
   4.55540471   3.66346154   0.40263158  29.73411608   5.45193988
  40.8116203   43.73023497  41.81648156  22.95058626  16.17966868
  28.87729142  14.9629225 ]"	714	17
2	6	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.]	6	17
1	5	2.85161345606	"[ 0.          0.          0.09090909  0.          0.07575758  0.13636364
  0.          0.          0.          0.          0.24242424  0.18181818
  0.          0.06060606  0.16666667  0.03030303  0.01515152]"	66	17
2	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.]	6	17
1	5	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
5	5	3.20523913871	"[ 0.          0.          0.          0.          0.14285714  0.28571429
  0.          0.28571429  0.83333333  0.33333333  0.40740741  1.03703704
  0.71693122  0.29100529  0.14814815  0.51851852  0.        ]"	44	17
95	6	3.53675630327	"[  2.83725706   1.08921569   2.58859784   4.82556497   2.10076308
   2.21961496   0.           0.57675545  10.46335919   0.625        9.80330249
  13.7708927   12.2899669    7.00718256   8.24658385  13.76960784
   2.7863354 ]"	407	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	2	17
9	5	2.61385025859	"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.4  0.4  1.   1.5  2.4  0.2  0.
  0.5  0.6]"	29	17
17	6	3.38493714513	"[ 0.5         0.          1.          3.          1.          0.5         0.75
  0.          0.          0.          2.84210526  0.5         2.
  1.05263158  1.5         2.10526316  0.25      ]"	64	17
101	2	3.30085004482	"[  2.28414720e+00   1.26582278e-02   2.58333333e+00   1.58970276e+00
   5.34282700e-01   2.95483864e+00   5.12658228e-01   1.86434474e+00
   1.06361721e+01   7.62718697e-02   1.95139910e+01   1.89435126e+01
   1.21064715e+01   2.83173137e+00   3.13778602e+00   1.20773728e+01
   9.34072500e+00]"	537	17
67	5	3.44737011548	"[  1.88255872   0.           3.10286382   3.47411155   1.64692654
   0.78575943   0.           0.5          5.44732129   1.62192701
   6.16164835  13.56648352  10.09386212   2.01025103   4.57545788
   9.55456661   2.57626214]"	409	17
3	6	2.22450627848	"[ 0.          0.          0.          0.          0.          0.02222222
  0.          0.08888889  1.22222222  0.02222222  1.04444444  0.
  0.06666667  0.17777778  0.08888889  0.15555556  0.11111111]"	60	17
63	5	3.42554048834	"[  3.80987689   0.25465376   2.29586793   1.53488372   0.52407488
   3.3402972    0.           0.37225419   5.14307392   2.46315789
   5.40804482  10.35420579  14.04774644   1.33385712   2.67450271
   7.69919893   1.7443038 ]"	524	17
4	6	2.72251412523	"[ 0.2014652   0.73076923  0.          0.          0.43223443  0.57692308
  0.          0.          0.66666667  1.07692308  0.          0.
  0.14285714  0.17216117  0.          0.          0.        ]"	39	17
12	3	2.86854816443	"[ 0.          0.          0.          0.          0.09090909  1.09090909
  0.          0.06060606  1.          0.          2.          0.5
  3.09090909  0.66666667  1.5         2.          0.        ]"	62	17
93	6	3.68240596313	"[  5.06646677   0.05         7.05882353   2.8969053    3.75803062
   4.93132254   1.           0.84192904   6.28645797   1.01223242
  13.93202724  13.36921772   5.02776053   3.60058362   6.89778287
  10.20516932   7.06529052]"	530	17
47	6	3.42271445236	"[ 3.1967655   0.          1.02353069  0.35111689  0.05424528  1.03773585
  0.01724138  0.55031447  6.52896392  1.65727789  4.49914487  7.56095026
  6.69780584  2.79810864  1.95073375  6.41699768  2.65906709]"	406	17
18	6	2.73483435431	"[ 0.          0.          1.          0.          0.          0.          1.
  0.          1.94444444  0.          5.33333333  0.5         3.05555556
  2.08333333  3.          0.08333333  0.        ]"	57	17
2	4	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.]	2	17
465	6	3.56958246281	"[ 14.86062047   1.29690361  18.25790717   9.41218765   7.47254684
   9.89658435   5.5          2.90093796  61.39916893   9.01177189
  64.24866509  59.9285549   64.3800663   25.77547336  29.28855533
  51.76603541  29.60402075]"	1055	17
7	6	3.14475361469	"[ 0.24444444  0.14285714  0.03703704  0.03703704  1.15138889  0.37037037
  0.          0.03703704  0.00740741  0.01481481  0.8125      0.72169312
  0.          1.15555556  0.125       1.14285714  1.        ]"	164	17
36	4	3.45742449747	"[ 1.51785714  0.33333333  0.125       1.          0.73863636  0.          0.
  1.33333333  2.73618538  0.06060606  5.21653298  4.6         5.31132593
  3.00778388  3.69358974  2.75384615  3.5719697 ]"	209	17
9	5	2.28074610185	"[ 0.          0.          0.          0.          1.          0.          0.
  0.          0.          0.          1.          4.4         0.
  0.66666667  0.53333333  1.          0.4       ]"	18	17
162	5	3.61772701797	"[  3.32415584   2.           9.23712121   6.36893939   2.51818182
   2.97334579   4.           0.09090909  20.66088208   2.58738739
  14.17267202  20.46962027  27.59284434  10.46718615   8.17939763
  14.75666667  12.6006903 ]"	554	17
330	3	3.55375558713	"[ 18.12489606   1.17538462  13.65120915   6.00051893   3.71857646
   8.61276203   2.28571429   4.51554801  26.57346163   5.91666667
  52.90305171  45.06952535  50.25370325  22.90737004  21.08168919
  37.10006559  10.10985703]"	923	17
3	6	2.17303008242	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.77777778  0.          0.          1.
  0.5         0.22222222  0.5       ]"	12	17
3	7	2.41829583405	"[ 1.    0.5   0.    0.    0.    0.5   0.    0.    0.    0.25  0.25  0.    0.
  0.    0.    0.    0.5 ]"	7	17
2	6	1.0	[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	3	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
43	6	3.38149082135	"[ 0.07936508  0.08333333  1.07469655  0.03174603  0.54878618  2.8452381
  0.66666667  0.06349206  4.5265873   0.01587302  2.81730769  6.01587302
  5.35205056  4.72800761  6.18253968  4.61923077  3.34920635]"	297	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
700	4	3.57128337433	"[  16.32379592    4.59340937   33.52455163    8.90609398   11.09068707
   12.59033647    6.            9.33550415   82.70251577   19.42587315
  110.81939265   95.15290628   91.32381724   40.62794971   43.46456385
   76.50363394   37.61496883]"	1221	17
6	4	2.221251836	"[ 1.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   2.5  0.5  0.   0.5  0.5
  0.5  0. ]"	9	17
14	4	2.88627243362	"[ 1.04347826  0.          0.          0.          0.12541806  0.0819398   0.
  0.16889632  0.17391304  0.          0.93333333  2.45        3.58639911
  0.98662207  0.25        3.1         1.1       ]"	77	17
104	4	3.48711127137	"[  3.1511655    0.1969697    3.05769231   2.10620347   0.15362559
   5.09254079   2.5          0.28589744  10.07853535   2.          11.54280303
  12.29689755  15.16729798   3.38141026   3.70555556  18.1540404
  11.12936508]"	435	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	2	17
5	7	2.21540490076	"[ 0.    0.    0.    0.    0.    0.    0.    0.    0.75  0.    0.    1.9
  0.25  0.    1.35  0.5   0.25]"	21	17
46	3	3.46231723827	"[ 2.075       0.06666667  4.06666667  1.90769231  1.61305361  0.25373467
  0.          0.          5.24136081  0.16783217  8.03370036  3.9
  3.54437229  0.97424242  4.61222944  5.67916287  3.86428571]"	253	17
7587	2	3.62436307134	"[  262.0715063     43.74307861   335.87952174   166.27999207   121.43407259
   224.11431137    72.19729902    63.8812815    764.73121521   211.21087069
  1019.44725972  1041.98811433  1110.70653087   473.711316     488.26808498
   835.22368639   352.11185863]"	1880	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
3	5	1.80163132682	"[ 1.          0.          0.16666667  0.83333333  0.          0.          0.
  0.          0.          0.          0.          0.          1.          0.
  0.          0.          0.        ]"	20	17
53	4	3.40434868306	"[  2.2          0.           1.           0.11111111   1.           1.38596491
   0.           0.38888889   2.84688347   2.           7.79526847
   7.51587302   6.24960776   2.50435938   4.86716792  10.16012759
   2.97474747]"	199	17
97	5	3.57981926776	"[  3.53225619   0.6716542    1.25356481   3.07392234   1.90886654
   3.79723917   2.00997506   1.73333333  10.40587903   1.06462415
  11.71101155  19.56086173   9.16894582   8.16580766   4.0417206
  11.23908018   3.66125763]"	655	17
3	6	1.91829583405	"[ 0.5  0.   1.   0.   0.   0.5  0.   0.   0.   0.   0.   1.   0.   0.   0.
  0.   0. ]"	9	17
89	6	3.56544472658	"[  3.34118663   0.72584161   3.11476015   0.56623932   2.23690037
   1.73904669   0.33333333   0.69205822  10.77462828   2.55178352
  11.43185487  10.66926858  12.86887184  10.01690651   3.68770153
   9.02381275   5.22580582]"	608	17
10	4	2.93009786802	"[ 0.66666667  0.          1.          0.          0.          0.          0.
  0.          1.          0.          0.          1.5         1.          2.
  0.          1.33333333  1.5       ]"	24	17
1	7	2.20620457377	"[ 0.          0.          0.          0.          0.06666667  0.26666667
  0.          0.          0.          0.          0.          0.
  0.13333333  0.4         0.06666667  0.06666667  0.        ]"	15	17
2	6	2.47066703844	"[ 0.06521739  0.          0.          0.02173913  0.          0.39855072
  0.          0.          0.06521739  0.          0.26086957  0.06521739
  0.79710145  0.2826087   0.02173913  0.02173913  0.        ]"	48	17
171	5	3.68769836212	"[  7.45666667   1.21492537  12.15         3.66666667   2.84882353   3.85
   3.2          2.04        19.91948252   7.01492537  23.25880679
  21.49350865  22.02042376   4.47861485  10.82956688  14.90649961
  10.65108933]"	554	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	3	17
2	7	1.0	[ 0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]	2	17
36	5	3.28977628021	"[ 0.33333333  0.          1.          0.          0.          0.42424242
  0.5         0.          0.89090909  4.80952381  3.3469697   5.68333333
  6.21818182  3.1969697   3.52380952  4.07272727  2.        ]"	170	17
425	4	3.57206119335	"[  1.40790265e+01   4.54545455e-02   2.07072650e+01   6.87738095e+00
   5.97960791e+00   1.13064261e+01   3.16896552e+00   3.83036280e+00
   4.44553869e+01   1.07705460e+01   6.20960432e+01   5.83056488e+01
   6.02511473e+01   3.16150363e+01   3.45124482e+01   3.74026769e+01
   1.95965771e+01]"	884	17
1	7	1.0	"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.5  0.
  0.   0. ]"	2	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	2	17
1	6	2.85161345606	"[ 0.          0.          0.09090909  0.          0.07575758  0.13636364
  0.          0.          0.          0.          0.24242424  0.18181818
  0.          0.06060606  0.16666667  0.03030303  0.01515152]"	66	17
33	6	3.26640055542	"[ 1.          0.          3.40909091  2.5         0.02325581  0.06976744
  0.          0.0625      1.05287929  0.18604651  5.55701754  4.68992248
  4.6341435   3.56657268  0.55263158  4.36283892  1.33333333]"	176	17
11	6	2.91329592411	"[ 0.375  0.     1.     0.     0.     2.     0.     0.     0.75   0.     1.75
  2.5    1.375  0.     0.     0.25   1.   ]"	27	17
497	5	3.65825110879	"[ 24.65753794   3.4442578   24.69962447   8.20451146  10.25019333
  12.3759185    6.84254386   2.35171626  45.75590979  19.14967171
  65.58825946  65.1675287   71.55312869  30.08263074  30.42942772
  54.34509696  22.10204262]"	1142	17
2	3	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  1.  0.]	2	17
13	6	3.02015488655	"[ 0.08        0.          0.          0.          0.52        0.40666667
  0.          0.4         1.09555556  0.61703704  1.37037037  1.07703704
  3.57259259  1.86074074  0.          2.          0.        ]"	74	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	2	17
2110	2	3.60182125916	"[  69.22745384   10.99835909   89.74131556   50.95772967   28.40964774
   53.41485825   19.77623091   14.71373464  222.0889381    65.80086901
  307.92902123  316.11803401  284.85345414  135.84528306  125.78183873
  211.03706107  103.30617094]"	1630	17
42	4	3.57383957135	"[ 4.23736218  0.11441648  2.23902642  0.02974828  0.20823799  1.89195444
  0.          0.30247556  3.92451055  1.52517162  3.54706331  5.53432494
  5.56275108  4.16642397  3.26601831  3.12763158  2.3228833 ]"	550	17
1967	3	3.64399371968	"[  70.56472044   15.76261045   88.61749479   49.97783732   37.34122867
   58.84846176   21.24661549   17.97127611  199.45753633   49.90839936
  262.61056017  276.26742721  278.05544039  109.29150785  111.43258434
  226.9568703    92.68942901]"	1573	17
3	6	1.89105907139	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.          0.          1.          0.66666667  1.          0.
  0.33333333  0.          0.        ]"	5	17
36	5	3.27405187925	"[ 0.07692308  0.          2.07142857  2.14285714  2.66666667  0.83333333
  0.          0.          1.68942308  1.70588235  6.06813187  8.16666667
  6.03072344  0.73333333  0.45098039  1.53333333  1.83031674]"	141	17
2	6	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.]	4	17
24	4	3.07374612661	"[ 1.          0.33333333  1.          0.33333333  0.          0.          0.
  0.          1.          0.5         0.66666667  4.16666667  4.          1.25
  1.66666667  7.08333333  1.        ]"	47	17
14	6	2.5554793023	"[ 0.00775194  0.00775194  0.00775194  0.          0.01550388  1.03875969
  0.          0.02325581  1.3812544   0.          0.62403101  5.00775194
  3.55430761  1.01162791  1.          0.32025194  0.        ]"	187	17
3	6	2.15893853235	"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.5  0.8  0.   0.   0.2
  0.5  0. ]"	13	17
197	4	3.67732740896	"[  6.88139059   0.20833333   7.15890353   6.77892947   2.37266405
   7.87024542   1.66666667   1.8233282   15.60948403   8.76587302
  23.69623637  24.40806822  26.06723379  20.59801763  11.09001287
  19.48452872  12.5200841 ]"	672	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
5	7	2.63826426751	"[ 0.33333333  0.          0.          1.          0.          0.33333333
  0.          0.          0.95238095  0.          0.          1.
  1.04761905  0.          0.          0.33333333  0.        ]"	29	17
12	6	3.02436408759	"[ 0.58333333  0.          0.25        0.08333333  0.5         0.          0.
  0.          3.8         0.          1.          2.          0.2         0.5
  1.          1.08333333  1.        ]"	47	17
8	6	3.11085161626	"[ 1.02941176  0.          0.14705882  0.82352941  0.33333333  0.          0.
  0.          0.8         0.          1.5         0.          1.36666667
  0.5         0.          0.5         1.        ]"	48	17
2	6	1.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0.  0.]	5	17
274	5	3.62302008056	"[ 13.64755172   3.04166667  14.66744244   7.18159204   2.91447708
   7.00196386   0.4          1.64115513  30.0068336    7.35152668
  29.81447932  40.34968169  37.01197902  23.73110878  16.72603839
  26.90351106  11.60899253]"	736	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	1	17
5	6	2.28924585988	"[ 1.33333333  0.          0.          0.          0.          0.66666667
  0.          0.          0.          0.          1.          0.          1.
  0.          0.          0.          1.        ]"	8	17
1	7	0.870076512529	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.81632653  0.          0.08163265  0.          0.10204082
  0.          0.          0.          0.        ]"	49	17
7	6	2.55489124899	"[ 0.34848485  0.          0.          1.          0.          0.          0.
  0.          0.43939394  0.          1.18181818  0.00757576  1.62878788
  0.02272727  0.33333333  2.03787879  0.        ]"	141	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]	1	17
275	5	3.58291002873	"[  5.7103938    3.81608338  15.14057633   8.50257729   4.00297329
  17.79163295   0.35555556   1.24700316  32.22438393   5.67851852
  39.41513898  39.38997978  37.81558997  15.56916163  11.57638321
  26.58335667  10.18069153]"	817	17
796	2	3.59312105051	"[  23.2714        2.17747253   36.90716344   16.85045667    8.73747614
   34.35629353   12.58333333    7.18845458   98.27741627   20.86536736
  129.46192241  110.90705489  101.66033769   48.91433111   33.58817287
   73.04322324   37.21012393]"	1206	17
30	5	3.19655657242	"[ 1.          1.          0.          1.          0.          0.          0.
  0.          4.5         1.          3.11111111  2.55555556  5.5         1.5
  2.27777778  6.22222222  0.33333333]"	76	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	3	17
198	5	3.62640080322	"[  7.89790769   0.65707515   8.24386724   3.66666667   2.65293092
  10.19129056   2.           3.37888199  20.04090891   5.2         24.69948909
  35.81469052  22.39021133  13.746562     7.23509619  19.87461918
  10.30980257]"	705	17
4	7	1.76657479037	"[ 0.          0.          0.          0.          0.05405405  0.02702703
  0.          0.          2.17837838  0.02702703  0.05405405  0.02702703
  0.52432432  0.05405405  0.          1.05405405  0.        ]"	47	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.]	1	17
11	6	2.14646799303	"[ 0.   0.   0.   0.   0.   0.   0.   0.   3.   1.   0.2  1.   0.2  0.4  5.
  0.2  0. ]"	23	17
					
43	5	3.50034456706	"[ 3.12328767  0.          0.02739726  0.18181818  2.80294241  2.40068493
  1.          0.          6.61043599  2.02040816  3.92352608  2.09090909
  5.86441228  3.74908513  0.26485788  5.09592496  3.84430997]"	269	17
7	6	2.23462264778	"[ 0.          0.          1.02564103  0.          0.          0.05128205
  0.          0.          2.60910005  0.          1.64756159  0.01709402
  0.53167421  1.09200603  0.01709402  0.00854701  0.        ]"	148	17
4	3	2.64570395198	"[ 0.          0.5         0.          0.25        0.          0.          0.
  0.5         0.          0.57142857  0.          0.5         0.42857143
  1.25        0.          0.          0.        ]"	14	17
3	6	2.34630609453	"[ 0.          0.01212121  0.          0.          0.03448276  0.          0.
  0.          1.23678161  0.01818182  0.6539185   0.02424242  0.22277952
  0.52058516  0.04848485  0.20417973  0.02424242]"	177	17
816	4	3.65160738382	"[  33.47639364    5.12145765   40.22653818   19.31602977   10.7728831
   20.37842387    6.7           6.52651982   86.85012433   25.30070253
  104.6312278    86.45537067  118.70317794   53.34017049   58.57057858
   95.57079489   44.05960674]"	1489	17
1290	5	3.61520479601	"[  42.54591213    8.35388119   72.74813779   27.69393067   19.6459305
   24.98989541   13.66666667   10.08558132  123.46873614   29.26243903
  169.55905052  184.1666319   188.69254921   99.27456479   81.74985262
  128.15238571   65.94385442]"	1479	17
24	5	3.23057056441	"[ 1.5         0.          2.01351351  0.01351351  0.01351351  1.09459459
  0.          0.          2.01351351  0.17567568  5.18018018  4.09459459
  2.39189189  1.56756757  0.5         2.86036036  0.58108108]"	123	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.]	1	17
1	7	0.811278124459	"[ 0.    0.    0.    0.25  0.    0.    0.    0.    0.    0.75  0.    0.    0.
  0.    0.    0.    0.  ]"	4	17
49	3	3.42907305535	"[ 1.63026316  0.5         2.69444444  0.          0.29347826  0.63434401
  0.          1.23620646  6.71636773  0.26222222  5.40456606  7.01333333
  7.56098003  4.36903127  1.83333333  3.35142969  5.5       ]"	293	17
47	3	3.24678116051	"[ 3.04761905  0.03571429  0.39285714  0.57142857  0.53571429  2.78571429
  0.09090909  0.          5.5478022   0.          5.76739927  7.75
  9.30384615  0.60281385  2.          5.75        2.81818182]"	191	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]	4	17
1	7	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]	1	17
105	4	3.4381910409	"[  5.23488178   0.           4.43923204   2.41129032   1.35066964
   1.560865     2.16666667   0.04007056   9.32285874   2.56171595
  17.571803    19.18165761  10.8969344    4.69431884   4.69890138
  16.10912092   2.75901315]"	520	17
1119	3	3.60431448036	"[  28.50892151    5.37461052   51.89749298   24.19608597   18.75344829
   32.69511284   12.15021645   16.60630534  104.57272221   23.27067687
  165.34434312  161.26069838  162.02327674   59.3960492    65.38598022
  126.47605659   61.08800276]"	1469	17
2	7	2.24024101186	"[ 0.    0.    0.    0.05  0.    0.05  0.    0.    0.05  0.25  0.    0.
  0.25  0.25  0.1   1.    0.  ]"	21	17
36	6	3.69986180269	"[ 2.5         0.125       2.66666667  1.5         0.          1.          1.
  1.          1.26666667  1.75        3.76025641  5.89393939  2.95384615
  3.09065934  0.98701299  4.33333333  2.17261905]"	114	17
10	6	3.01089670292	"[ 0.          0.          0.          0.          0.28571429  0.28571429
  0.          0.          1.          0.          0.5         2.4         1.5
  0.28571429  1.4         1.          1.34285714]"	28	17
10	6	2.85860953915	"[ 0.          0.          0.5         0.          0.75        0.          0.
  0.          1.5         0.          1.38461538  0.22222222  2.33333333
  1.22649573  0.          1.86111111  0.22222222]"	44	17
1	7	-0.0	[ 0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
171	5	3.58824925167	"[  5.58814103   3.33333333   7.7          2.68333333   1.95909646
   2.93589744   2.51515152   1.16666667  17.07550035   3.17222222
  25.53127208  26.96889125  23.59030366  12.75179353  12.49187266
  14.73907375   6.79745074]"	457	17
11	6	2.47985969319	"[ 0.          0.          0.          0.          0.125       1.5         0.
  0.          2.1         0.06666667  1.09166667  0.          3.98333333
  1.13333333  1.          0.          0.        ]"	66	17
345	4	3.60062331018	"[ 11.42367486   1.35711279  18.14953704   9.63181818   6.41692      9.73244726
   2.66666667   1.29474331  32.38900968   9.51046229  45.84704486
  55.19806191  47.77703407  20.59287001  29.52621849  30.43099246
  13.05538614]"	858	17
1	6	-0.0	[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	4	17
1	7	-0.0	[ 1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]	1	17
87	5	3.63157248187	"[  2.09014337   0.09677419   4.43225806   1.15         3.42486559
   3.97706093   1.00555556   0.5655914    7.26236559   3.25        11.33194444
  14.79444444  12.06944444   5.63333333   4.42777778   5.79646057
   5.69198029]"	386	17
13	2	2.48853820077	"[ 0.          0.          0.          1.          0.          0.03703704
  0.          0.          4.09259259  0.          4.125       1.125
  0.87037037  1.125       0.25        0.375       0.        ]"	56	17
426	3	3.63411961361	"[ 15.75757145   2.70571429  23.02960928   5.32142857   5.19410876
  11.82291806   4.87202381   4.62891782  47.03350913  12.80039949
  46.91168983  56.16767434  59.97468632  34.33361436  28.24591634
  49.88068801  17.31953014]"	940	17
3	6	2.46757886029	"[ 0.          0.          0.          0.          0.          0.          0.
  0.          0.16666667  0.          0.08333333  0.33333333  0.5         0.25
  0.          1.          0.66666667]"	19	17
5	6	2.43009689122	"[ 1.          0.          0.          0.          0.          0.          0.5
  0.          0.          0.          0.          1.5         0.33333333
  0.          0.          0.66666667  1.        ]"	8	17
2	6	1.0	[ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.]	6	17
10	6	2.4112976507	"[ 0.01        0.          1.          0.          0.02        0.02564103
  0.          0.          0.2         0.01        4.35589744  1.38333333
  1.94153846  0.05        0.33333333  0.33692308  0.33333333]"	154	17
3	7	1.62581458369	"[ 0.    0.    0.    0.    0.25  0.    0.    0.    0.25  0.    1.5   0.    1.
  0.    0.    0.    0.  ]"	7	17
31	4	3.46673472402	"[ 4.          1.125       1.          0.          1.          1.21428571
  0.          1.25        3.29266988  0.90909091  4.56460674  3.85214505
  3.33261994  0.03370787  1.11111111  4.20365169  0.11111111]"	170	17
8	3	2.64126205591	"[ 0.          0.          1.          0.          0.33333333  1.          0.
  0.          0.66666667  0.          0.83333333  0.          3.
  0.33333333  0.          0.83333333  0.        ]"	15	17
104	5	3.31504104942	"[  4.6          0.           0.           0.13333333   1.21794872
   2.37051282   0.625        1.          12.68624516   0.96428571
  16.23225036  14.28653846  17.07952036   8.53954451   7.47124542
  12.71482057   4.07875458]"	373	17
750	3	3.51460769336	"[  23.73878704    1.88084271   38.71149229   16.87653606   12.23266137
   12.772503      3.28571429    7.20668711   79.326462     16.73714896
  114.98191425  124.2677052    99.81804207   49.37507949   47.12391604
   80.98889929   20.67560881]"	1164	17
157	3	3.50400712913	"[  5.18978844   0.1          3.91929825   2.96882206   4.01965368
   2.51145511   3.           1.58666667  11.53482394   3.12597403
  28.16781394  28.8433109   19.50496422  11.97386789   7.68770177
  15.96560272   6.90025641]"	549	17
