SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	PeptideMass	SpectrumMass	Retention	MassDiff	Adduct	Charge	SMILES	FDR
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20105	181620	214847	Ergosta-3,5,7,9(11),22-pentaene_Ergosta-3,5,7,9(11),22-pentaene	13	376.313	377.32	469.977	0.00027	M+H	1	CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4C=CCCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	20103	181616	214847	Ergosta-3,5,7,9(11),22-pentaene_Ergosta-3,5,7,9(11),22-pentaene	13	376.313	377.321	424.986	-0.00073	M+H	1	CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4C=CCCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19886	179420	214848	Ergosta-2,5,7,9(11),14,22-hexaene_Ergosta-2,5,7,9(11),14,22-hexaene	13	374.297	375.305	443.11	-0.00071	M+H	1	CC(C)C(C)/C=C/C(C)C1CC=C2C3=CC=C4CC=CCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19825	178628	103451	13-Hydroxy-3,7,11,15(17)-cembratetraen-16,2-olide_11S,12S-Epoxide,_13-Ac	13	374.209	375.215	268.017	0.00128	M+H	1	C=C1C(=O)OC2/C=C(/C)CC/C=C(/C)CCC3OC3(C)C(OC(C)=O)CC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19809	178522	57753	2-(3,4-Dihydroxyphenyl)-5-(1,2-dihydroxypropyl)-2,3-dihydro-6-hydroxy-3-methylbenzofuran_3',5,7-Tri-Me_ether	13	374.173	375.18	202.183	0.00029	M+H	1	COc1cc(C2Oc3c(OC)cc(C(OC)C(C)O)cc3C2C)ccc1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19780	178414	597510	N-amyl_arachidohoyl_amine_N-pentyl-5Z,8Z,11Z,14Z-eicosatetraenoyl_amine	13	373.334	374.342	511.69	-0.00073	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCCCC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19668	177677	162587	3,4-Dihydro-8-hydroxy-3-(6-pentadecenyl)-1H-2-benzopyran-1-one_3,4-Dihydro-8-hydroxy-3-(6-pentadecenyl)-1H-2-benzopyran-1-one	13	372.266	373.274	445.188	-0.00071	M+H	1	CCCCCCCC/C=C/CCCCCC1Cc2cccc(O)c2C(=O)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19457	176161	239791	Cananginone_E_11',12',13'Z,14-Tetradehydro,_Me_ether	13	370.251	371.258	331.359	0.00028	M+H	1	C=CCC/C=C/C#CC#CCCCCCCCCC1CC(COC)OC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19450	176023	239791	Cananginone_E_11',12',13'Z,14-Tetradehydro,_Me_ether	13	370.251	371.258	374.875	0.00028	M+H	1	C=CCC/C=C/C#CC#CCCCCCCCCC1CC(COC)OC1=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19273	174703	121421	Papuamine_Papuamine	13	368.319	369.326	298.15	0.00029	M+H	1	C1=C/C2C(CC3CCCCC32)NCCCNC2CC3CCCCC3C2/C=C/1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19268	174685	155405	26,27-Dinorergosta-5,7,22-trien-3-ol,_9CI_26,27-Dinorergosta-5,7,22-trien-3-ol,_9CI	13	368.308	369.316	439.171	-0.00073	M+H	1	CC(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19255	174393	227049	4,6,8,10,12-Pentamethyl-14-phenyl-4,8,10,13-tetradecatetraene-3,7-diol_4,6,8,10,12-Pentamethyl-14-phenyl-4,8,10,13-tetradecatetraene-3,7-diol	13	368.272	369.279	468.517	0.00029	M+H	1	CCC(O)/C(C)=C\C(C)C(O)/C(C)=C\C(C)=C\C(C)/C=C/c1ccccc1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19238	174203	525679	Thromboxane_B2	13	368.256	369.268	249.313	-0.00473	M+H	1	CCCCCC(O)/C=C/C1OC(C)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19214	174036	21577	Foromacidin_A_Aglycone,_18-deoxo,_9-ketone	13	368.22	369.227	497.918	0.00029	M+H	1	CCC1CC(C)C(=O)/C=C/C=C/CC(C)OC(=O)CC(O)C(OC)C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19059	172751	185328	26,27-Dinorergosta-5,7,9(11),22-tetraen-3-ol_26,27-Dinorergosta-5,7,9(11),22-tetraen-3-ol	13	366.292	367.3	482.672	-0.00071	M+H	1	CC(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	19052	172735	185328	26,27-Dinorergosta-5,7,9(11),22-tetraen-3-ol_26,27-Dinorergosta-5,7,9(11),22-tetraen-3-ol	13	366.292	367.299	493.77	0.00027	M+H	1	CC(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3=CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18975	171912	40022	8,15-Dihydroxy-1(10),4-germacradien-12,6-olide_8-O-(4-Hydroxy-3-methylbutanoyl)	13	366.204	367.21	212.848	0.00129	M+H	1	C/C1=C/CC/C(CO)=C/C2OC(=O)C(C)C2C(OC(=O)CC(C)CO)C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18825	170961	227580	24-Norcholane-2,3,23-triol_24-Norcholane-2,3,23-triol	13	364.298	365.305	314.741	0.00029	M+H	1	CC(CCO)C1CCC2C3CCC4CC(O)C(O)CC4(C)C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18820	170947	234883	24,26-Cyclo-19-norcholesta-1,3,5(10),22-tetraen-3-ol_24,26-Cyclo-19-norcholesta-1,3,5(10),22-tetraen-3-ol	13	364.277	365.284	488.523	0.00028	M+H	1	CC(/C=C/C1CC1C)C1CCC2C3CCc4cc(O)ccc4C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18721	169917	224006	1,6,7,11-Tetrahydroxy-8,11,13-abietatrien-18-oic_acid_1,6,7,11-Tetrahydroxy-8,11,13-abietatrien-18-oic_acid	13	364.189	365.194	240.181	0.00228	M+H	1	CC(C)c1cc(O)c2c(c1)C(O)C(O)C1C(C)(C(=O)O)CCC(O)C21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18690	169711	40020	8,15-Dihydroxy-1(10),4-germacradien-12,6-olide_8-O-(2-Hydroxymethyl-2E-butenoyl)	13	364.189	365.194	245.369	0.00228	M+H	1	C/C=C(/CO)C(=O)OC1C/C(C)=C\CC/C(CO)=C/C2OC(=O)C(C)C21	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18523	166331	389085	N/A	13	362.282	363.288	425.228	0.00129	M+H	1	C=C1CC[C@H]2[C@@](C)(C(=O)OC)CCC[C@]2(C)[C@H]1CCC(C)(C)CC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18514	166249	238556	7,8-Epoxy-3,12(20),15-cembratriene-11,18-diol_18-Ac	13	362.246	363.253	338.744	0.00029	M+H	1	C=C1CCC(C(=C)C)C/C=C(\COC(C)=O)CCC2OC2(C)CCC1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18509	166236	103448	1,3,7,11-Cembratetraene-13,14-diol_11S,12R-Epoxide,_14-Ac	13	362.246	363.253	350.272	0.00029	M+H	1	CC(=O)OC1/C(C(C)C)=C\C=C(\C)CC/C=C(/C)CCC2OC2(C)C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18507	166229	83971	2,12-Dihydroxy-3,7-dolabelladien-9-one_2-Ac	13	362.246	363.253	495.389	0.00029	M+H	1	CC(=O)OC1/C=C(/C)CC/C=C(/C)C(=O)CC2C1(C)CCC2(O)C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18502	166213	103840	11,14-Epoxy-3,10(18)-pachydictyadiene-6,15-diol_15-Ac	13	362.246	363.253	480.474	0.00029	M+H	1	C=C1CCC(C2(C)CCC(C(C)(C)OC(C)=O)O2)C(O)C2C(C)=CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18492	166049	424978	15-Hydroxy-9-ketoprosta-5,10,13-triensaeure	13	362.246	363.253	481.667	0.00029	M+H	1	CCCCC[C@@H](O)/C=C/[C@@H]1C=CC(=O)[C@H]1C/C=C\CCCCCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18393	165534	205671	Cleistenolide_Cleistenolide	13	362.1	363.107	332.262	0.00029	M+H	1	CC(=O)OC1C=CC(=O)OC1C(COC(=O)c1ccccc1)OC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18259	156938	223109	Monaphilone_A_Monaphilone_A	13	360.23	361.237	446.494	0.00028	M+H	1	C/C=C/C1=CC2=C(CO1)C(=O)C(C)(O)C(CC(=O)CCCCCCC)C2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18250	156911	458193	(1Z,3E,7E,11E)-14-acetoxycembra-1,3,7,11-tetraene-9,10-diol	13	360.23	361.237	275.277	0.00028	M+H	1	C=C(C)/C1=C/C=C(\C)CC/C=C(\C)[C@@H](O)[C@H](O)/C=C(\C)C[C@@H]1OC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18246	156904	458193	(1Z,3E,7E,11E)-14-acetoxycembra-1,3,7,11-tetraene-9,10-diol	13	360.23	361.237	294.746	0.00028	M+H	1	C=C(C)/C1=C/C=C(\C)CC/C=C(\C)[C@@H](O)[C@H](O)/C=C(\C)C[C@@H]1OC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18216	156474	78638	2,16-Epoxy-13-hydroxy-1(15),3,7,11-cembratetraen-20-oic_acid_16-Oxo,_Me_ester	13	360.194	361.199	349.27	0.00227	M+H	1	COC(=O)/C1=C\CC/C(C)=C\CC/C(C)=C\C2OC(=O)C(C)=C2CC1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18073	154807	32984	6,9,12,15,18-Tetracosapentaenoic_acid_6,9,12,15,18-Tetracosapentaenoic_acid	13	358.287	359.294	506.823	0.00027	M+H	1	CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18041	154581	84137	2,6-Humuladiene-1,4-diol_4-O-(4-Hydroxybenzoyl)	13	358.214	359.222	407.327	-0.0007	M+H	1	C/C1=C/CC(OC(=O)c2ccc(O)cc2)/C(C)=C\C(O)C(C)(C)CCC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	18038	154570	84137	2,6-Humuladiene-1,4-diol_4-O-(4-Hydroxybenzoyl)	13	358.214	359.222	449.456	-0.0007	M+H	1	C/C1=C/CC(OC(=O)c2ccc(O)cc2)/C(C)=C\C(O)C(C)(C)CCC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	17751	152579	26187	3,4',5,7-Tetrahydroxy-8-prenylflavanone_3,4',5,7-Tetrahydroxy-8-prenylflavanone	13	356.126	357.133	215.633	0.00028	M+H	1	CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)C(O)C2=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	17596	151016	429429	5beta-cholatrien-(3.7.11)-oic_acid-(24)|5beta-Cholatrien-(3.7.11)-saeure-(24)	13	354.256	355.263	258.183	0.00028	M+H	1	C[C@H](CCC(=O)O)[C@H]1CC[C@H]2C3=CC[C@@H]4C=CCC[C@]4(C)[C@H]3C=C[C@@]21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	17135	146601	472196	sinuflexibilin_C	13	350.246	351.253	416.951	0.00029	M+H	1	C=C(C(=O)OC)[C@H]1CCC(C)=CCCC(C)=CCC[C@](C)(O)[C@H](O)C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	17133	146575	111987	Glycerol_1-alkanoates_Glycerol_1-(6Z,9Z,12Z,15Z-octadecatetraenoate)	13	350.246	351.253	323.646	0.00029	M+H	1	CC/C=C/C/C=C/C/C=C/C/C=C/CCCCC(=O)OCC(O)CO	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16927	144718	102803	8(17)-Labdene-15,19-diol_19-Aldehyde,_15-Ac	13	348.266	349.272	325.971	0.00128	M+H	1	C=C1CCC2C(C)(C=O)CCCC2(C)C1CCC(C)CCOC(C)=O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16920	144576	95414	Protoverbine_4'-Hydroxy	13	348.253	349.26	158.043	0.00027	M+H	1	O=C1CC(c2ccc(O)cc2)NCCCNCCCCNCCCN1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16916	144520	558024	7'-Carboxy-alpha-chromanol	13	348.23	349.237	373.384	0.00028	M+H	1	Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCCC(C)CCC(=O)O)O2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16915	144517	42393	3,4-Epoxy-8-hydroxy-6,11,15(17)-cembratrien-16-oic_acid_Me_ester	13	348.23	349.237	375.288	0.00028	M+H	1	C=C(C(=O)OC)C1CC/C(C)=C\CCC(C)(O)/C=C/CC2(C)OC2C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16893	144175	42393	3,4-Epoxy-8-hydroxy-6,11,15(17)-cembratrien-16-oic_acid_Me_ester	13	348.23	349.236	399.437	0.00129	M+H	1	C=C(C(=O)OC)C1CC/C(C)=C\CCC(C)(O)/C=C/CC2(C)OC2C1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16846	143498	181348	17-Hydroxy-4,7,11-cembratrien-16,2-olid-19-oic_acid_17-Hydroxy-4,7,11-cembratrien-16,2-olid-19-oic_acid	13	348.194	349.199	231.499	0.00227	M+H	1	C/C1=C/CC/C(C(=O)O)=C/C/C=C(/C)CC2OC(=O)C(CO)C2CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16800	142959	120750	Ageliferin_2-Bromo	13	695.956	348.986	229.708	-0.00142	M+2H	2	N=c1[nH]cc(C2c3[nH]c(=N)[nH]c3CC(CNC(=O)c3cc(Br)c[nH]3)C2CNC(=O)c2cc(Br)c(Br)[nH]2)[nH]1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16690	142282	494578	lobophynin_A	13	346.251	347.258	424.71	0.00028	M+H	1	COC(=O)CC1=C/CC/C(C)=C\CC[C@@]2(C)CC[C@@](C(C)C)(\C=C/1)O2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16447	140011	143778	8,11,13-Abietatriene-1,18-diol_18-Ac	13	344.235	345.242	422.228	0.00028	M+H	1	CC(=O)OCC1(C)CCC(O)C2(C)c3ccc(C(C)C)cc3CCC12	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16218	138791	29265	4,7,10,13,16,19-Docosahexaenoic_acid_Me_ester	13	342.256	343.262	284.633	0.00129	M+H	1	CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	16200	138700	538936	macrocyclic_pyrone_derivative	13	342.219	343.227	453.825	-0.00071	M+H	1	CC/C=C\CC1/C=C/C=C\CCCCCCCc2cc(cc(=O)o2)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15941	136917	83003	1,3(15),6-Humulatrien-10-ol_4-Hydroxybenzoyl	13	340.204	341.211	403.657	0.00028	M+H	1	C=C1/C=C/C(C)(C)C(OC(=O)c2ccc(O)cc2)CC/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15748	135421	191626	3,15-Epoxy-18-hydroxy-11-cembren-19-oic_acid_3,15-Epoxy-18-hydroxy-11-cembren-19-oic_acid	13	338.246	339.253	426.67	0.00029	M+H	1	C/C1=C/CCC(C(=O)O)CCCC(CO)C2CC(CC1)C(C)(C)O2	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15492	133014	590354	Arachidonate	13	336.23	337.237	448.436	0.00028	M+H	1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15232	123198	133194	5,6-Epoxy-7,9,11-eicosatrienoic_acid_Me_ester	13	334.251	335.258	379.324	0.00028	M+H	1	CCCCCCCC/C=C/C=C/C=C/C1OC1CCCC(=O)OC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15226	123176	106566	8(17),13-Labdadiene-15,18-diol_15-Carboxylic_acid,_Me_ester	13	334.251	335.258	404.422	0.00028	M+H	1	C=C1CCC2C(C)(CO)CCCC2(C)C1CC/C(C)=C\C(=O)OC	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15015	121293	80737	Dilophol_Ac	13	332.272	333.279	420.957	0.00029	M+H	1	CC(=O)OC1/C=C(/C)CC/C=C(/C)CCC1C(C)CCC=C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	15007	121205	252476	Pregn-20-ene-3,19-diol_19-Carboxylic_acid	13	332.235	333.242	376.404	0.00028	M+H	1	C=CC1CCC2C3CCC4CC(O)CCC4(C(=O)O)C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14989	120940	410914	N/A	13	332.235	333.241	424.17	0.00128	M+H	1	COC(=O)[C@@H](C)/C1=C/C=C(\C)CC[C@H]2O[C@]2(C)CC/C=C(\C)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14971	120693	103471	2,16-Epoxy-13-hydroxy-1(15),3,7,11-cembratetraen-18-oic_acid_2,16-Epoxy-13-hydroxy-1(15),3,7,11-cembratetraen-18-oic_acid	13	332.199	333.206	246.022	0.00029	M+H	1	CC1=C2CC(O)/C(C)=C\CC/C(C(=O)O)=C/CC/C(C)=C\C2OC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14964	120478	78636	2,16-Epoxy-13-hydroxy-1(15),3,7,11-cembratetraen-20-oic_acid_2,16-Epoxy-13-hydroxy-1(15),3,7,11-cembratetraen-20-oic_acid	13	332.199	333.204	312.174	0.00227	M+H	1	CC1=C2CC(O)/C(C(=O)O)=C/CC/C(C)=C\CC/C(C)=C\C2OC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14939	120191	254701	1,3,7,11-Cembratetraene-18,20-dioic_acid_1,3,7,11-Cembratetraene-18,20-dioic_acid	13	332.199	333.206	312.029	0.00029	M+H	1	C/C1=C/CC/C(C(=O)O)=C/C=C(\C(C)C)CC/C(C(=O)O)=C/CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14798	119159	380273	(5E,9E,13Z_GGA)|(5E,9E,13Z)-_6,10,14,18-tetramethyl-5,9,13,17-nonadecatetraen-2-one|(5E,9E,13Z)-6,10,14,18-tetramethyl-5,9,13,17-nonadecatetraen-2-one|(5E,9E,13Z)-6,10,14,18-tetramethyl-nonadeca-5,9,13,17-tetraen-2-one|6,10,14,18-Tetramethyl-nonadeca-5t,9t,13c,17-tetraen-2-on|6,10,14,18-tetramethyl-nonadeca-5t,9t,13c,17-tetraen-2-one|geranylnerylacetone	13	330.292	331.299	338.32	0.00027	M+H	1	CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CCC=C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14790	119109	30374	20-Methyl-4,7,10,13,16-heneicosapentaenoic_acid_20-Methyl-4,7,10,13,16-heneicosapentaenoic_acid	13	330.256	331.263	347.636	0.00028	M+H	1	CC(C)CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14773	119014	237227	8,11,13-Abietatriene-7,18-diol_18-Carboxylic_acid,_7-Me_ether	13	330.219	331.226	302.56	0.00027	M+H	1	COC1CC2C(C)(C(=O)O)CCCC2(C)c2ccc(C(C)C)cc21	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14760	118622	239127	3-(11,15-Hexadecadiene-7,9-diynyl)dihydro-4-hydroxy-5-methyl-2(3H)-furanone_9',10'-Dihydro(E-)	13	330.219	331.225	490.048	0.00127	M+H	1	C=CCC/C=C/C=C/C#CCCCCCCC1C(=O)OC(C)C1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14535	117244	81178	19-Nor-13(24),16-cheilanthadiene_19-Nor-13(24),16-cheilanthadiene	13	328.313	329.32	356.357	0.00027	M+H	1	C=C1CCC2C(C)(CCC3C(C)(C)CCCC32C)C1CC=C(C)C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14529	117232	145490	24-Norchola-5,22-dien-3-ol_24-Norchola-5,22-dien-3-ol	13	328.277	329.284	440.715	0.00028	M+H	1	C=CC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14470	116880	175292	Fungichromin_33-Demethyl,_stereoisomer	13	656.377	329.194	205.357	0.00356	M+2H	2	CCCCC(O)C1C(=O)OC(C)C(O)/C=C/C=C/C=C/C=C/C=C(/C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14269	115704	6556	4,7,9,11,13,16,19-Docosaheptaenoic_acid_4,7,9,11,13,16,19-Docosaheptaenoic_acid	13	326.225	327.232	326.97	0.00029	M+H	1	CC/C=C/C/C=C/C/C=C/C=C/C=C/C=C/C/C=C/CCC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14266	115692	174417	Zooxanthellactone_Zooxanthellactone	13	326.225	327.232	383.709	0.00029	M+H	1	CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C=C/C1CCC(=O)O1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14066	114344	121968	Des-A-arborina-5,7,9-triene_Des-A-arborina-5,7,9-triene	13	324.282	325.289	430.082	0.00028	M+H	1	Cc1cccc2c1CCC1(C)C3CCC(C(C)C)C3(C)CCC21C	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	14017	113725	84644	1,3(15),6-Humulatrien-10-ol_Benzoyl	13	324.209	325.216	335.198	0.00028	M+H	1	C=C1/C=C/C(C)(C)C(OC(=O)c2ccccc2)CC/C(C)=C\CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13832	112265	134941	3-Viscidene-5,16-diol_16-Carboxylic_acid	13	322.251	323.258	435.459	0.00028	M+H	1	CC1=CCC2(CC1O)C(C)CCC2C(C)CCCC(C)C(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13827	112249	84534	15-Hydroxy-3,7,11-cembratrien-19-oic_acid_7,8-Dihydro	13	322.251	323.258	359.605	0.00028	M+H	1	C/C1=C/CC(C(C)(C)O)CC/C(C)=C\CCC(C(=O)O)CCC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13824	112166	134941	3-Viscidene-5,16-diol_16-Carboxylic_acid	13	322.251	323.258	394.205	0.00028	M+H	1	CC1=CCC2(CC1O)C(C)CCC2C(C)CCCC(C)C(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13598	110134	80589	5(10)-Halimene-3,15-diol_3-Ketone,_15-carboxylic_acid	13	320.235	321.242	362.388	0.00028	M+H	1	CC(CCC1(C)C2=C(CCC1C)C(C)(C)C(=O)CC2)CC(=O)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13593	110064	84230	20-Hydroxy-3,7,15-cembratrien-19-oic_acid_20-Hydroxy-3,7,15-cembratrien-19-oic_acid	13	320.235	321.241	390.35	0.00128	M+H	1	C=C(C)C1C/C=C(/C)CC/C=C(\C(=O)O)CCCC(CO)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13590	110017	59907	8-Hydroxy-12,14-labdadien-19-oic_acid_8-Hydroxy-12,14-labdadien-19-oic_acid	13	320.235	321.242	385.165	0.00028	M+H	1	C=C/C(C)=C\CC1C2C(C)CCC(C)(C(=O)O)C2CCC1(C)O	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13585	109899	84230	20-Hydroxy-3,7,15-cembratrien-19-oic_acid_20-Hydroxy-3,7,15-cembratrien-19-oic_acid	13	320.235	321.242	388.124	0.00028	M+H	1	C=C(C)C1C/C=C(/C)CC/C=C(\C(=O)O)CCCC(CO)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13583	109855	219566	11,12-Dihydroxy-1,3,15-cembratrien-7-one_11,12-Dihydroxy-1,3,15-cembratrien-7-one	13	320.235	321.242	288.673	0.00028	M+H	1	C=C(C)/C1=C\C=C(\C)CCC(=O)C(C)CCC(O)C(C)(O)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13578	109792	84230	20-Hydroxy-3,7,15-cembratrien-19-oic_acid_20-Hydroxy-3,7,15-cembratrien-19-oic_acid	13	320.235	321.241	429.382	0.00128	M+H	1	C=C(C)C1C/C=C(/C)CC/C=C(\C(=O)O)CCCC(CO)CC1	0.00
b6e15e30aea24ded9a413379dee0b4eb/spectra/specs_ms.mgf	13558	109736	448205	nor-strictic_acid_methyl_ester	13	320.199	321.206	350.739	0.00029	M+H	1	C=C1CC[C@@H](C)[C@](C)(CCC(=O)OC)C/C=C\C=C/1C(=O)OC	0.00
